-2.267140448093414307e-01
-5.441306233406066895e-01
-1.093453541398048401e-01
-2.638359367847442627e-01
-5.580040216445922852e-01
-6.699698418378829956e-02
-5.702300667762756348e-01
-1.141233220696449280e-01
-1.877175718545913696e-01
-1.221664920449256897e-01
-3.366382122039794922e-01
-2.073889970779418945e-01
-8.248899132013320923e-02
-1.762268692255020142e-01
-1.243709549307823181e-01
-9.776731580495834351e-02
-7.383441179990768433e-02
-1.721713393926620483e-01
-1.326608061790466309e-01
-2.728670835494995117e-01
-3.213159739971160889e-01
