0.000000000000000000e+00
-9.273806214332580566e-01
-6.699698418378829956e-02
-3.766281902790069580e-01
-8.248899132013320923e-02
-9.409990906715393066e-02
-3.429082930088043213e-01
-1.644135564565658569e-01
-1.243709549307823181e-01
-3.287964165210723877e-01
-3.669881224632263184e-01
-7.383441179990768433e-02
-3.247605562210083008e-01
-8.150361180305480957e-01
-1.221664920449256897e-01
-3.376837372779846191e-01
-7.455273866653442383e-01
-6.403300166130065918e-01
-5.955707430839538574e-01
-2.728670835494995117e-01
